stream_id,played_at,track_id,artist_id,artist_name,genre,platform,country,track_duration_ms,ms_played,skipped,date
S1700,2025-08-24 23:30:46,T7490,A9,"Tyler, The Creator",Alternative,Desktop,US,170763,76726,0,2025-08-24
S1701,2026-01-22 22:33:01,T7968,A1,Taylor Swift,Pop,Mobile,BD,178060,139378,0,2026-01-22
S1702,2025-07-16 11:41:02,T6924,A1,Taylor Swift,Pop,Mobile,US,159932,116722,0,2025-07-16
S1703,2025-06-05 15:29:07,T5081,A5,The Weeknd,R&B,Mobile,US,201052,171513,0,2025-06-05
S1704,2025-08-10 09:51:06,T9379,A5,The Weeknd,R&B,Mobile,US,157024,104554,0,2025-08-10
S1705,2025-07-18 19:11:57,T7344,A5,The Weeknd,R&B,Mobile,ES,206189,96496,0,2025-07-18
S1706,2025-03-19 22:18:25,T8440,A5,The Weeknd,R&B,Mobile,US,236210,93860,0,2025-03-19
S1707,2025-09-27 19:27:14,T2194,A3,Bad Bunny,Latin,Mobile,MX,156138,151525,0,2025-09-27
S1708,2025-04-30 19:13:47,T3303,A6,Kendrick Lamar,Rap,Mobile,BD,159670,126611,0,2025-04-30
S1709,2025-09-19 19:58:13,T4166,A5,The Weeknd,R&B,Mobile,US,147981,103894,0,2025-09-19
S1710,2025-10-01 09:02:49,T4462,A3,Bad Bunny,Latin,Mobile,US,123384,87698,0,2025-10-01
S1711,2025-04-06 14:28:59,T7070,A8,Post Malone,Pop,Mobile,CA,180416,175666,0,2025-04-06
S1712,2025-03-03 04:53:05,T2866,A7,SZA,R&B,Desktop,US,189719,121186,0,2025-03-03
S1713,2025-11-19 20:48:22,T7648,A4,Drake,Hip-Hop,Desktop,US,212401,171561,0,2025-11-19
S1714,2025-07-25 18:27:13,T7475,A8,Post Malone,Pop,Mobile,ES,244035,173711,0,2025-07-25
S1715,2025-03-01 22:13:19,T6797,A9,"Tyler, The Creator",Alternative,Desktop,US,218901,146087,0,2025-03-01
S1716,2026-02-03 22:12:26,T4968,A5,The Weeknd,R&B,TV,US,216254,181241,0,2026-02-03
S1717,2025-03-01 20:59:34,T1080,A2,Billie Eilish,Pop,Mobile,US,127495,92550,0,2025-03-01
S1718,2025-10-18 09:44:55,T3068,A9,"Tyler, The Creator",Alternative,Mobile,US,212270,167141,0,2025-10-18
S1719,2026-01-30 09:01:40,T9318,A2,Billie Eilish,Pop,Desktop,US,185231,81036,0,2026-01-30
S1720,2025-05-09 16:44:39,T1044,A1,Taylor Swift,Pop,Mobile,ES,175369,162424,0,2025-05-09
S1721,2025-04-02 20:47:23,T3144,A3,Bad Bunny,Latin,Desktop,US,144067,110381,0,2025-04-02
S1722,2025-03-25 21:28:02,T3787,A7,SZA,R&B,Mobile,ES,213850,16824,1,2025-03-25
S1723,2025-06-02 18:44:03,T6015,A9,"Tyler, The Creator",Alternative,Desktop,MX,130976,44770,1,2025-06-02
S1724,2025-03-18 06:49:01,T5472,A6,Kendrick Lamar,Rap,Mobile,US,188712,46320,1,2025-03-18
S1725,2025-10-17 07:19:53,T1703,A10,Olivia Rodrigo,Pop,Mobile,US,215827,153363,0,2025-10-17
S1726,2025-03-03 14:52:14,T1206,A1,Taylor Swift,Pop,Mobile,US,232716,209070,0,2025-03-03
S1727,2025-08-11 12:48:31,T9608,A1,Taylor Swift,Pop,TV,US,155666,117739,0,2025-08-11
S1728,2026-02-04 18:41:00,T8300,A6,Kendrick Lamar,Rap,Mobile,GB,148148,111260,0,2026-02-04
S1729,2025-12-02 04:37:34,T9637,A10,Olivia Rodrigo,Pop,Desktop,GB,203184,55711,1,2025-12-02
S1730,2025-09-18 00:50:06,T9665,A5,The Weeknd,R&B,Desktop,US,257922,101939,1,2025-09-18
S1731,2025-06-03 18:44:12,T4458,A1,Taylor Swift,Pop,Mobile,US,234035,70546,1,2025-06-03
S1732,2025-09-21 10:48:00,T5831,A2,Billie Eilish,Pop,Mobile,US,168332,119771,0,2025-09-21
S1733,2025-08-17 11:13:28,T7324,A2,Billie Eilish,Pop,Mobile,MX,228955,107628,1,2025-08-17
S1734,2025-07-14 07:57:02,T3665,A3,Bad Bunny,Latin,Mobile,US,252626,171013,0,2025-07-14
S1735,2025-03-29 12:45:23,T9980,A1,Taylor Swift,Pop,Mobile,GB,230238,50935,1,2025-03-29
S1736,2025-12-24 05:00:47,T6940,A9,"Tyler, The Creator",Alternative,Mobile,MX,176531,101743,0,2025-12-24
S1737,2025-07-22 07:09:12,T3457,A5,The Weeknd,R&B,Desktop,US,180926,138381,0,2025-07-22
S1738,2025-04-22 18:35:08,T9346,A6,Kendrick Lamar,Rap,Mobile,GB,186207,88404,1,2025-04-22
S1739,2025-06-24 13:13:35,T3019,A1,Taylor Swift,Pop,Mobile,CA,215256,165895,0,2025-06-24
S1740,2025-07-10 06:09:39,T7176,A1,Taylor Swift,Pop,Mobile,US,238256,125575,0,2025-07-10
S1741,2025-12-06 07:22:34,T4284,A6,Kendrick Lamar,Rap,TV,BD,163437,37745,1,2025-12-06
S1742,2025-11-01 22:54:06,T5436,A9,"Tyler, The Creator",Alternative,Mobile,GB,207233,24835,1,2025-11-01
S1743,2025-11-15 13:41:34,T5111,A5,The Weeknd,R&B,Mobile,GB,241666,159295,0,2025-11-15
S1744,2025-02-10 17:01:14,T5900,A9,"Tyler, The Creator",Alternative,Desktop,CA,175195,129372,0,2025-02-10
S1745,2025-07-10 20:08:46,T3440,A8,Post Malone,Pop,Mobile,US,212516,171212,0,2025-07-10
S1746,2025-08-01 21:16:38,T2180,A1,Taylor Swift,Pop,Mobile,MX,129474,60517,0,2025-08-01
S1747,2025-02-13 22:51:17,T2939,A2,Billie Eilish,Pop,Desktop,US,120534,99393,0,2025-02-13
S1748,2025-05-17 10:14:17,T3951,A6,Kendrick Lamar,Rap,TV,BD,132040,97209,0,2025-05-17
S1749,2025-11-12 00:23:22,T6837,A4,Drake,Hip-Hop,Mobile,CA,160529,126619,0,2025-11-12
S1750,2025-03-31 20:11:22,T1430,A3,Bad Bunny,Latin,Mobile,US,255738,164838,0,2025-03-31
S1751,2025-08-20 06:20:25,T4301,A4,Drake,Hip-Hop,Desktop,MX,157441,115371,0,2025-08-20
S1752,2025-04-30 13:07:29,T6691,A4,Drake,Hip-Hop,Mobile,US,156766,105891,0,2025-04-30
S1753,2025-02-10 23:33:01,T2225,A9,"Tyler, The Creator",Alternative,Desktop,CA,241305,119409,0,2025-02-10
S1754,2025-05-10 09:04:30,T2853,A1,Taylor Swift,Pop,Mobile,GB,156460,102500,0,2025-05-10
S1755,2026-01-27 02:32:53,T6495,A3,Bad Bunny,Latin,Mobile,GB,222363,69344,1,2026-01-27
S1756,2025-11-27 18:03:05,T7872,A5,The Weeknd,R&B,Mobile,CA,161290,108208,0,2025-11-27
S1757,2026-01-20 11:22:44,T4158,A7,SZA,R&B,Desktop,US,180116,164270,0,2026-01-20
S1758,2025-08-04 04:18:42,T5980,A6,Kendrick Lamar,Rap,Desktop,CA,219831,162819,0,2025-08-04
S1759,2025-03-21 14:44:07,T3535,A10,Olivia Rodrigo,Pop,Mobile,GB,248773,217700,0,2025-03-21
S1760,2025-08-24 13:38:12,T8405,A8,Post Malone,Pop,TV,MX,221999,177519,0,2025-08-24
S1761,2025-07-23 20:00:05,T3339,A5,The Weeknd,R&B,Mobile,GB,163513,36911,1,2025-07-23
S1762,2025-12-11 09:06:47,T1703,A2,Billie Eilish,Pop,Mobile,US,165139,45449,1,2025-12-11
S1763,2025-03-17 01:26:14,T9709,A4,Drake,Hip-Hop,Mobile,CA,162381,88925,0,2025-03-17
S1764,2025-08-04 07:51:33,T9526,A7,SZA,R&B,Mobile,GB,122216,99405,0,2025-08-04
S1765,2025-04-05 19:57:56,T2047,A8,Post Malone,Pop,Mobile,ES,191872,21391,1,2025-04-05
S1766,2025-06-09 21:22:47,T5713,A10,Olivia Rodrigo,Pop,Mobile,US,227347,74844,1,2025-06-09
S1767,2025-11-03 10:48:23,T3284,A6,Kendrick Lamar,Rap,Mobile,US,135573,86325,0,2025-11-03
S1768,2025-07-31 03:14:34,T3120,A5,The Weeknd,R&B,Mobile,BD,144094,95541,0,2025-07-31
S1769,2025-06-27 07:03:43,T1453,A1,Taylor Swift,Pop,Mobile,CA,194907,50094,1,2025-06-27
S1770,2025-07-03 15:36:16,T8056,A1,Taylor Swift,Pop,Desktop,US,156363,124195,0,2025-07-03
S1771,2025-07-25 14:30:37,T3871,A2,Billie Eilish,Pop,Mobile,GB,140751,24838,1,2025-07-25
S1772,2025-11-21 12:09:53,T9764,A1,Taylor Swift,Pop,TV,US,175008,153975,0,2025-11-21
S1773,2025-12-25 20:49:26,T7209,A4,Drake,Hip-Hop,Desktop,US,249579,217663,0,2025-12-25
S1774,2026-01-18 18:41:05,T3973,A3,Bad Bunny,Latin,Mobile,US,174153,109418,0,2026-01-18
S1775,2025-11-22 04:55:05,T7571,A6,Kendrick Lamar,Rap,TV,CA,120737,77161,0,2025-11-22
S1776,2025-06-06 19:51:14,T9759,A5,The Weeknd,R&B,Mobile,US,229308,217069,0,2025-06-06
S1777,2025-10-15 18:03:56,T3155,A6,Kendrick Lamar,Rap,Mobile,GB,196520,127806,0,2025-10-15
S1778,2025-07-18 03:47:53,T3032,A4,Drake,Hip-Hop,Mobile,GB,223646,113994,0,2025-07-18
S1779,2025-05-15 12:55:39,T3249,A3,Bad Bunny,Latin,Mobile,BD,198784,54503,1,2025-05-15
S1780,2025-12-10 08:06:50,T9000,A10,Olivia Rodrigo,Pop,Mobile,US,208836,136243,0,2025-12-10
S1781,2025-02-21 21:57:48,T2634,A1,Taylor Swift,Pop,Mobile,US,161486,147673,0,2025-02-21
S1782,2025-12-28 19:52:44,T1356,A10,Olivia Rodrigo,Pop,Mobile,US,134436,76406,0,2025-12-28
S1783,2025-07-26 06:46:25,T2272,A3,Bad Bunny,Latin,Mobile,US,169094,140071,0,2025-07-26
S1784,2025-09-26 11:57:30,T1695,A5,The Weeknd,R&B,Desktop,GB,143818,106338,0,2025-09-26
S1785,2025-10-04 19:01:27,T7799,A1,Taylor Swift,Pop,Mobile,MX,192233,175899,0,2025-10-04
S1786,2025-12-26 19:41:12,T5420,A1,Taylor Swift,Pop,Mobile,ES,124161,72445,0,2025-12-26
S1787,2025-09-26 06:17:29,T1116,A4,Drake,Hip-Hop,Mobile,US,248349,157517,0,2025-09-26
S1788,2025-09-17 16:54:10,T4532,A7,SZA,R&B,Mobile,US,130043,121806,0,2025-09-17
S1789,2025-03-05 05:12:50,T4909,A3,Bad Bunny,Latin,Mobile,MX,242765,208436,0,2025-03-05
S1790,2025-08-14 13:23:56,T9299,A5,The Weeknd,R&B,Mobile,GB,185655,34716,1,2025-08-14
S1791,2025-04-05 20:28:55,T3636,A3,Bad Bunny,Latin,Mobile,US,173636,117527,0,2025-04-05
S1792,2025-11-03 11:53:04,T7822,A4,Drake,Hip-Hop,Mobile,US,249848,168137,0,2025-11-03
S1793,2025-08-12 10:34:18,T6171,A9,"Tyler, The Creator",Alternative,Desktop,US,170942,88824,0,2025-08-12
S1794,2025-10-12 18:54:12,T4019,A9,"Tyler, The Creator",Alternative,Mobile,US,231009,74477,0,2025-10-12
S1795,2025-02-23 07:04:43,T4373,A5,The Weeknd,R&B,Mobile,MX,169502,103318,0,2025-02-23
S1796,2025-03-11 23:13:37,T2750,A2,Billie Eilish,Pop,Mobile,BD,130394,20888,1,2025-03-11
S1797,2025-10-26 11:21:08,T5615,A2,Billie Eilish,Pop,Mobile,US,240145,174424,0,2025-10-26
S1798,2025-03-07 06:48:39,T3763,A10,Olivia Rodrigo,Pop,Mobile,US,122250,87384,0,2025-03-07
S1799,2025-03-06 21:25:44,T5977,A2,Billie Eilish,Pop,Mobile,US,139621,78095,0,2025-03-06
S1800,2025-02-10 23:04:28,T5831,A8,Post Malone,Pop,Mobile,MX,208442,89427,0,2025-02-10
S1801,2026-01-19 03:53:21,T2200,A3,Bad Bunny,Latin,Desktop,US,230005,164225,0,2026-01-19
S1802,2025-11-03 12:48:02,T9929,A10,Olivia Rodrigo,Pop,Desktop,US,144623,110559,0,2025-11-03
S1803,2025-06-19 16:27:37,T1948,A3,Bad Bunny,Latin,Mobile,BD,212388,170282,0,2025-06-19
S1804,2025-05-31 08:13:46,T1717,A3,Bad Bunny,Latin,Mobile,GB,174999,110715,0,2025-05-31
S1805,2025-06-18 10:13:42,T2247,A6,Kendrick Lamar,Rap,Mobile,US,216207,135584,0,2025-06-18
S1806,2025-11-17 14:10:08,T6516,A10,Olivia Rodrigo,Pop,Desktop,US,230520,130796,0,2025-11-17
S1807,2025-10-05 16:37:46,T4147,A10,Olivia Rodrigo,Pop,Mobile,BD,136321,79660,0,2025-10-05
S1808,2025-04-19 02:43:05,T1096,A7,SZA,R&B,Mobile,MX,131376,35660,1,2025-04-19
S1809,2025-04-14 21:00:24,T1552,A7,SZA,R&B,Mobile,GB,138276,84909,0,2025-04-14
S1810,2025-03-17 06:15:51,T8592,A5,The Weeknd,R&B,Mobile,MX,199392,187936,0,2025-03-17
S1811,2025-10-05 05:14:33,T4881,A7,SZA,R&B,Desktop,GB,145544,39118,1,2025-10-05
S1812,2025-11-13 17:16:02,T9959,A9,"Tyler, The Creator",Alternative,Mobile,ES,180504,172651,0,2025-11-13
S1813,2025-05-19 10:02:36,T1868,A5,The Weeknd,R&B,Mobile,ES,165701,129894,0,2025-05-19
S1814,2025-02-14 18:16:54,T7659,A6,Kendrick Lamar,Rap,Mobile,MX,238794,134579,0,2025-02-14
S1815,2025-03-10 23:48:51,T3860,A5,The Weeknd,R&B,Mobile,GB,229594,205519,0,2025-03-10
S1816,2026-01-23 20:37:00,T2841,A5,The Weeknd,R&B,Mobile,US,155271,129532,0,2026-01-23
S1817,2025-05-30 21:06:25,T2551,A9,"Tyler, The Creator",Alternative,Desktop,BD,142444,124337,0,2025-05-30
S1818,2025-11-15 12:46:38,T3552,A3,Bad Bunny,Latin,Mobile,GB,207070,82955,1,2025-11-15
S1819,2025-09-21 18:18:51,T6436,A2,Billie Eilish,Pop,Mobile,MX,129662,119562,0,2025-09-21
S1820,2025-06-29 08:53:29,T3459,A4,Drake,Hip-Hop,Mobile,ES,230248,152699,0,2025-06-29
S1821,2025-04-26 20:42:54,T6764,A2,Billie Eilish,Pop,Desktop,ES,147214,105327,0,2025-04-26
S1822,2025-03-25 21:13:12,T1071,A5,The Weeknd,R&B,Mobile,US,222798,216968,0,2025-03-25
S1823,2025-09-17 22:19:25,T5855,A9,"Tyler, The Creator",Alternative,Mobile,US,136350,95020,0,2025-09-17
S1824,2025-11-17 14:26:24,T8333,A6,Kendrick Lamar,Rap,Mobile,GB,139987,43059,1,2025-11-17
S1825,2025-09-28 22:08:40,T3666,A9,"Tyler, The Creator",Alternative,Mobile,MX,126761,73250,0,2025-09-28
S1826,2025-08-18 14:47:11,T5220,A2,Billie Eilish,Pop,Mobile,CA,144358,124258,0,2025-08-18
S1827,2025-02-23 09:09:05,T2898,A9,"Tyler, The Creator",Alternative,TV,US,174601,135122,0,2025-02-23
S1828,2026-01-24 00:49:33,T7674,A6,Kendrick Lamar,Rap,Mobile,BD,246553,173161,0,2026-01-24
S1829,2025-11-26 17:58:51,T9296,A1,Taylor Swift,Pop,Mobile,US,210249,127674,0,2025-11-26
S1830,2025-05-29 21:40:18,T8615,A6,Kendrick Lamar,Rap,Mobile,US,123751,14758,1,2025-05-29
S1831,2026-01-28 20:05:01,T2640,A10,Olivia Rodrigo,Pop,Mobile,US,256916,201303,0,2026-01-28
S1832,2025-09-12 23:14:16,T4296,A1,Taylor Swift,Pop,Desktop,US,149153,84215,0,2025-09-12
S1833,2025-09-05 18:15:27,T2877,A6,Kendrick Lamar,Rap,TV,US,259563,191765,0,2025-09-05
S1834,2025-11-07 12:20:07,T9252,A9,"Tyler, The Creator",Alternative,Mobile,GB,128733,98077,0,2025-11-07
S1835,2025-12-01 13:09:09,T3592,A1,Taylor Swift,Pop,Mobile,US,238144,64598,1,2025-12-01
S1836,2025-10-03 18:49:09,T1905,A6,Kendrick Lamar,Rap,Mobile,US,150516,78010,0,2025-10-03
S1837,2025-03-28 12:08:27,T5303,A4,Drake,Hip-Hop,Mobile,US,246283,221385,0,2025-03-28
S1838,2025-06-14 14:23:18,T4368,A3,Bad Bunny,Latin,Mobile,CA,244971,118558,1,2025-06-14
S1839,2026-01-07 12:32:03,T5222,A6,Kendrick Lamar,Rap,Mobile,GB,169698,158958,0,2026-01-07
S1840,2025-05-03 23:55:02,T2136,A1,Taylor Swift,Pop,Mobile,US,235671,89242,1,2025-05-03
S1841,2025-06-25 22:41:11,T2821,A7,SZA,R&B,Desktop,BD,134759,120860,0,2025-06-25
S1842,2025-07-16 07:17:22,T3510,A1,Taylor Swift,Pop,Mobile,MX,232571,30466,1,2025-07-16
S1843,2025-07-18 19:19:05,T5901,A3,Bad Bunny,Latin,Desktop,ES,144955,135826,0,2025-07-18
S1844,2025-09-17 06:52:33,T3114,A5,The Weeknd,R&B,Mobile,US,203835,140786,0,2025-09-17
S1845,2026-01-13 17:41:01,T2617,A4,Drake,Hip-Hop,Mobile,CA,174206,30150,1,2026-01-13
S1846,2025-05-10 03:29:08,T1227,A3,Bad Bunny,Latin,Mobile,US,132695,109164,0,2025-05-10
S1847,2025-03-25 22:26:41,T7391,A8,Post Malone,Pop,Mobile,US,210296,148711,0,2025-03-25
S1848,2025-04-23 19:33:39,T8215,A10,Olivia Rodrigo,Pop,Mobile,MX,195793,110530,0,2025-04-23
S1849,2025-12-24 07:23:48,T1055,A9,"Tyler, The Creator",Alternative,Desktop,GB,170872,119217,0,2025-12-24
S1850,2025-09-29 18:16:28,T2711,A5,The Weeknd,R&B,Mobile,US,225082,215554,0,2025-09-29
S1851,2025-05-27 08:35:49,T8796,A9,"Tyler, The Creator",Alternative,Mobile,MX,152938,127413,0,2025-05-27
S1852,2025-12-02 19:11:30,T9128,A9,"Tyler, The Creator",Alternative,Mobile,MX,259663,163372,0,2025-12-02
S1853,2025-12-16 14:48:08,T9117,A4,Drake,Hip-Hop,Desktop,MX,168013,25837,1,2025-12-16
S1854,2025-12-11 23:18:45,T8054,A3,Bad Bunny,Latin,Mobile,US,131784,122833,0,2025-12-11
S1855,2026-01-03 18:45:16,T4132,A1,Taylor Swift,Pop,Desktop,US,184712,141652,0,2026-01-03
S1856,2025-05-14 14:01:39,T7093,A5,The Weeknd,R&B,Desktop,ES,243118,60175,1,2025-05-14
S1857,2025-11-10 00:04:58,T9763,A10,Olivia Rodrigo,Pop,Mobile,US,144466,58252,0,2025-11-10
S1858,2025-07-25 21:38:53,T5975,A5,The Weeknd,R&B,Mobile,CA,212687,185892,0,2025-07-25
S1859,2025-12-10 18:47:15,T3128,A6,Kendrick Lamar,Rap,Mobile,MX,126620,74665,0,2025-12-10
S1860,2025-10-30 23:16:53,T5051,A1,Taylor Swift,Pop,Desktop,US,145924,68730,1,2025-10-30
S1861,2025-11-18 06:26:06,T2189,A2,Billie Eilish,Pop,Desktop,US,154857,139575,0,2025-11-18
S1862,2025-10-03 16:51:07,T2001,A4,Drake,Hip-Hop,Mobile,US,195682,145475,0,2025-10-03
S1863,2025-04-16 04:07:22,T7171,A10,Olivia Rodrigo,Pop,TV,US,222037,42462,1,2025-04-16
S1864,2025-08-23 13:31:42,T9547,A3,Bad Bunny,Latin,Mobile,US,182743,151099,0,2025-08-23
S1865,2026-01-30 19:46:17,T1801,A9,"Tyler, The Creator",Alternative,Mobile,ES,225777,124829,0,2026-01-30
S1866,2026-01-11 07:37:53,T1836,A1,Taylor Swift,Pop,Mobile,US,235684,223514,0,2026-01-11
S1867,2025-02-23 20:11:14,T9263,A6,Kendrick Lamar,Rap,Mobile,BD,120845,103735,0,2025-02-23
S1868,2025-04-11 10:27:54,T7836,A6,Kendrick Lamar,Rap,Mobile,US,150678,109715,0,2025-04-11
S1869,2025-03-29 20:37:49,T8110,A9,"Tyler, The Creator",Alternative,Desktop,US,257725,128856,0,2025-03-29
S1870,2025-10-29 23:55:30,T1973,A1,Taylor Swift,Pop,Mobile,US,186855,148085,0,2025-10-29
S1871,2025-12-03 08:51:08,T1782,A2,Billie Eilish,Pop,Mobile,CA,206037,132798,0,2025-12-03
S1872,2025-04-29 20:07:45,T9518,A2,Billie Eilish,Pop,Mobile,US,162670,137647,0,2025-04-29
S1873,2025-08-10 07:18:50,T8624,A10,Olivia Rodrigo,Pop,Mobile,CA,141487,119877,0,2025-08-10
S1874,2025-12-10 07:07:33,T2524,A2,Billie Eilish,Pop,Mobile,CA,199868,56621,1,2025-12-10
S1875,2025-11-01 18:56:03,T7113,A1,Taylor Swift,Pop,TV,US,188426,102413,0,2025-11-01
S1876,2025-08-22 15:30:37,T5446,A5,The Weeknd,R&B,Mobile,MX,125513,77544,0,2025-08-22
S1877,2025-09-08 18:02:34,T9740,A5,The Weeknd,R&B,Mobile,US,180842,113534,0,2025-09-08
S1878,2025-08-11 01:18:42,T2699,A8,Post Malone,Pop,Mobile,BD,259716,92330,0,2025-08-11
S1879,2025-05-31 18:28:09,T8869,A10,Olivia Rodrigo,Pop,Desktop,US,228756,188891,0,2025-05-31
S1880,2025-08-30 07:11:45,T1862,A5,The Weeknd,R&B,Mobile,ES,238000,156016,0,2025-08-30
S1881,2025-10-15 22:29:29,T1787,A9,"Tyler, The Creator",Alternative,Desktop,US,163675,113768,0,2025-10-15
S1882,2025-12-20 04:59:17,T3669,A7,SZA,R&B,Mobile,GB,186604,80488,1,2025-12-20
S1883,2025-09-25 23:23:31,T6386,A3,Bad Bunny,Latin,Desktop,US,130962,112132,0,2025-09-25
S1884,2025-11-12 10:08:46,T7433,A9,"Tyler, The Creator",Alternative,Mobile,US,193532,150479,0,2025-11-12
S1885,2025-04-09 16:23:25,T5709,A6,Kendrick Lamar,Rap,TV,US,136833,116525,0,2025-04-09
S1886,2025-07-26 07:02:22,T5842,A4,Drake,Hip-Hop,Mobile,US,121913,77633,0,2025-07-26
S1887,2025-02-09 21:10:09,T3543,A7,SZA,R&B,Mobile,ES,240661,141090,0,2025-02-09
S1888,2025-05-12 11:49:35,T8215,A4,Drake,Hip-Hop,Mobile,US,177076,131202,0,2025-05-12
S1889,2025-10-30 07:59:12,T6523,A1,Taylor Swift,Pop,Mobile,CA,171697,155296,0,2025-10-30
S1890,2026-02-02 18:28:37,T2127,A7,SZA,R&B,TV,US,223115,46744,1,2026-02-02
S1891,2025-03-17 14:58:52,T7538,A8,Post Malone,Pop,Mobile,US,190863,171966,0,2025-03-17
S1892,2025-07-05 21:12:56,T4701,A7,SZA,R&B,Desktop,CA,150118,45485,1,2025-07-05
S1893,2025-11-27 04:25:19,T1225,A2,Billie Eilish,Pop,Mobile,US,156229,132535,0,2025-11-27
S1894,2025-04-26 07:04:19,T9053,A10,Olivia Rodrigo,Pop,TV,ES,258605,205483,0,2025-04-26
S1895,2025-08-26 21:13:44,T8992,A1,Taylor Swift,Pop,Desktop,ES,243800,111254,0,2025-08-26
S1896,2025-11-01 19:13:07,T8979,A3,Bad Bunny,Latin,TV,US,164178,45039,1,2025-11-01
S1897,2025-09-18 10:47:12,T9095,A3,Bad Bunny,Latin,Mobile,US,150411,129910,0,2025-09-18
S1898,2025-04-20 05:23:14,T9505,A1,Taylor Swift,Pop,Mobile,GB,259240,195269,0,2025-04-20
S1899,2025-06-20 08:50:00,T8726,A4,Drake,Hip-Hop,Desktop,US,179228,144605,0,2025-06-20
S1900,2025-11-20 22:21:33,T6856,A6,Kendrick Lamar,Rap,Mobile,GB,186180,74069,0,2025-11-20
S1901,2025-08-26 17:49:50,T3791,A9,"Tyler, The Creator",Alternative,Mobile,US,196057,91167,1,2025-08-26
S1902,2025-02-08 06:39:02,T8942,A10,Olivia Rodrigo,Pop,Desktop,US,192800,105401,0,2025-02-08
S1903,2025-11-12 09:54:25,T2162,A8,Post Malone,Pop,Mobile,US,176515,96552,0,2025-11-12
S1904,2025-02-20 17:13:57,T6710,A4,Drake,Hip-Hop,Mobile,GB,206176,95987,0,2025-02-20
S1905,2025-11-06 15:40:07,T2941,A7,SZA,R&B,Mobile,BD,211205,180016,0,2025-11-06
S1906,2025-04-25 18:48:54,T6634,A8,Post Malone,Pop,Mobile,US,188297,175089,0,2025-04-25
S1907,2026-01-19 19:54:55,T2860,A4,Drake,Hip-Hop,Mobile,ES,177379,24906,1,2026-01-19
S1908,2025-06-24 15:15:41,T6280,A8,Post Malone,Pop,Mobile,ES,184816,164651,0,2025-06-24
S1909,2025-06-10 18:20:09,T2994,A5,The Weeknd,R&B,Mobile,CA,235157,190429,0,2025-06-10
S1910,2025-04-05 09:56:24,T6011,A4,Drake,Hip-Hop,Mobile,US,250383,183282,0,2025-04-05
S1911,2025-06-03 12:55:37,T2359,A5,The Weeknd,R&B,Mobile,BD,207878,177845,0,2025-06-03
S1912,2025-12-21 04:21:48,T9264,A7,SZA,R&B,Mobile,US,192383,122627,0,2025-12-21
S1913,2026-02-04 15:47:46,T7212,A7,SZA,R&B,Mobile,MX,194516,175164,0,2026-02-04
S1914,2025-06-24 18:53:45,T5051,A3,Bad Bunny,Latin,Mobile,BD,136674,78124,0,2025-06-24
S1915,2025-07-21 20:03:03,T9411,A5,The Weeknd,R&B,Mobile,CA,218733,206110,0,2025-07-21
S1916,2025-10-28 16:29:01,T9274,A9,"Tyler, The Creator",Alternative,Desktop,US,251669,186232,0,2025-10-28
S1917,2025-12-23 23:28:42,T6004,A10,Olivia Rodrigo,Pop,Desktop,CA,208709,153669,0,2025-12-23
S1918,2025-09-09 18:35:20,T5740,A2,Billie Eilish,Pop,Mobile,BD,209975,70339,1,2025-09-09
S1919,2025-07-02 15:59:20,T7883,A2,Billie Eilish,Pop,Desktop,GB,223825,153603,0,2025-07-02
S1920,2025-07-09 18:47:20,T7624,A7,SZA,R&B,Mobile,GB,128232,102368,0,2025-07-09
S1921,2025-10-18 15:03:00,T3944,A4,Drake,Hip-Hop,Mobile,BD,124479,91229,0,2025-10-18
S1922,2025-02-07 10:25:55,T5170,A1,Taylor Swift,Pop,Mobile,US,204853,177501,0,2025-02-07
S1923,2025-09-19 19:50:01,T5228,A3,Bad Bunny,Latin,Mobile,BD,208827,178925,0,2025-09-19
S1924,2025-06-20 09:08:54,T5030,A8,Post Malone,Pop,Mobile,US,166678,77433,1,2025-06-20
S1925,2025-11-24 21:56:44,T7602,A8,Post Malone,Pop,Mobile,US,256476,234028,0,2025-11-24
S1926,2025-03-15 04:17:47,T2413,A5,The Weeknd,R&B,Desktop,GB,210012,28915,1,2025-03-15
S1927,2025-09-07 20:47:56,T9679,A4,Drake,Hip-Hop,Desktop,US,256337,180799,0,2025-09-07
S1928,2025-08-01 20:41:40,T5096,A5,The Weeknd,R&B,Mobile,BD,215105,167556,0,2025-08-01
S1929,2025-09-28 09:10:24,T5525,A2,Billie Eilish,Pop,Mobile,CA,228029,202328,0,2025-09-28
S1930,2025-03-04 13:25:57,T6558,A5,The Weeknd,R&B,Desktop,GB,203028,188141,0,2025-03-04
S1931,2025-09-04 18:35:41,T6205,A1,Taylor Swift,Pop,Desktop,MX,236274,207391,0,2025-09-04
S1932,2025-08-29 00:34:37,T9285,A4,Drake,Hip-Hop,Mobile,ES,186648,141294,0,2025-08-29
S1933,2025-08-28 19:02:58,T1770,A3,Bad Bunny,Latin,Mobile,US,186648,158238,0,2025-08-28
S1934,2025-09-13 17:40:34,T8174,A7,SZA,R&B,Mobile,BD,228762,207964,0,2025-09-13
S1935,2025-10-11 08:49:39,T7492,A6,Kendrick Lamar,Rap,Mobile,US,209979,164200,0,2025-10-11
S1936,2025-11-28 23:21:07,T8741,A4,Drake,Hip-Hop,Mobile,US,191510,73507,0,2025-11-28
